600	120	6,500원	스타벅스 딸기 라떼	\N	https://naverbooking-phinf.pstatic.net/20240229_88/1709150904011NaLRv_JPEG/image.jpg?type=f220_220_60_sharpen
600	121	6,300원	라이트 핑크 자몽 피지오	\N	https://naverbooking-phinf.pstatic.net/20240328_196/1711570121320lfrO3_JPEG/image.jpg?type=f220_220_60_sharpen
600	122	6,300원	피스타치오 크림 콜드 브루	\N	https://naverbooking-phinf.pstatic.net/20240328_91/1711570120961RoOzV_JPEG/image.jpg?type=f220_220_60_sharpen
491	123	14,500원	베리 코스믹 진	\N	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240326_265%2F17114344955460ksCc_JPEG%2FKakaoTalk_Photo_2024-03-26-15-21-37_004.jpeg
491	124	14,500원	샤인 라이크 코멧 진	\N	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240326_199%2F1711434487583pcGrC_JPEG%2FKakaoTalk_Photo_2024-03-26-15-21-21_018.jpeg
491	125	12,500원	갤럭시 보이지 사와	\N	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240326_236%2F1711434455164S8Sy9_JPEG%2FKakaoTalk_Photo_2024-03-26-15-21-21_015.jpeg
491	126	10,500원	잭콕 인 오렌지	\N	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240326_259%2F1711434434089rF60c_JPEG%2FKakaoTalk_Photo_2024-03-26-15-21-21_019.jpeg
491	127	4,500원	일렉트릭 레드 브라우니	구움과자	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240326_115%2F17114345449911qISf_JPEG%2FKakaoTalk_Photo_2024-03-26-15-21-21_003.jpeg
491	128	4,200원	레인보우 마그마 브라우니	구움과자	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240326_164%2F1711434408825yUBhK_JPEG%2FKakaoTalk_Photo_2024-03-26-15-21-20_001.jpeg
491	129	4,500원	샤인 라이크 코멧	\N	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240326_6%2F1711434300164hWGEA_JPEG%2FKakaoTalk_Photo_2024-03-26-15-21-21_011.jpeg
491	130	4,000원	포지티브 띵킹	\N	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240326_206%2F1711434319388qfjbq_JPEG%2FKakaoTalk_Photo_2024-03-26-15-21-21_013.jpeg
491	131	4,000원	핑크 카오스	\N	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240326_174%2F1711434311579uFFBg_JPEG%2FKakaoTalk_Photo_2024-03-26-15-21-21_014.jpeg
491	132	3,000원	드링크 몰디브	\N	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240326_295%2F1711434611804RXHge_JPEG%2FKakaoTalk_Photo_2024-03-26-15-21-21_005.jpeg
491	133	3,000원	스윗 블랙아웃	\N	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240326_284%2F1711434284527qdL1A_JPEG%2FKakaoTalk_Photo_2024-03-26-15-21-21_012.jpeg
491	134	3,500원	러브 헤로인	\N	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240326_272%2F1711434263172P3lYe_JPEG%2FKakaoTalk_Photo_2024-03-26-15-21-21_007.jpeg
491	135	3,500원	먼데이 모티베이션	\N	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240326_142%2F1711434250795CbsE4_JPEG%2FKakaoTalk_Photo_2024-03-26-15-21-21_009.jpeg
491	136	3,000원	마션 부스터	\N	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240326_260%2F1711434236503er0Hy_JPEG%2FKakaoTalk_Photo_2024-03-26-15-21-21_008.jpeg
491	137	3,500원	콤부차	\N	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240326_56%2F1711434187331F1CSQ_JPEG%2FKakaoTalk_Photo_2024-03-26-15-21-37_003.jpeg
491	138	4,200원	에스프레소 라떼	\N	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240326_206%2F17114341553844B1mT_JPEG%2FKakaoTalk_Photo_2024-03-26-15-21-37_001.jpeg
491	139	6,800원	치즈 봄버	\N	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240326_55%2F1711434909622204u1_JPEG%2FKakaoTalk_Photo_2024-03-26-15-21-21_021.jpeg
491	140	14,500원	디 애플파이 하이볼	\N	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240326_150%2F1711434468306Qm2aK_JPEG%2FKakaoTalk_Photo_2024-03-26-15-21-21_016.jpeg
491	141	4,000원	갤럭시 보이지	\N	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240326_175%2F1711434336216EbGup_JPEG%2FKakaoTalk_Photo_2024-03-26-15-21-21_004.jpeg
491	142	3,800원	아메리카노	\N	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240326_226%2F1711434143164GgXqh_JPEG%2FKakaoTalk_Photo_2024-03-26-15-21-37_002.jpeg
491	143	7,500원	리얼 페페로니	\N	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240326_74%2F1711435060953lcKwf_JPEG%2FKakaoTalk_Photo_2024-03-26-15-21-21_020.jpeg
607	144	6,000원	오렌지자몽주스	\N	https://g-place.pstatic.net/assets/shared/images/menu_icon_noimg_cafe.png
607	145	5,800원	키위바나나주스	\N	https://g-place.pstatic.net/assets/shared/images/menu_icon_noimg_cafe.png
607	146	5,500원	로얄밀크티	\N	https://g-place.pstatic.net/assets/shared/images/menu_icon_noimg_cafe.png
607	147	5,600원	카라멜 마키아또	\N	https://g-place.pstatic.net/assets/shared/images/menu_icon_noimg_cafe.png
607	148	5,100원	바닐라라떼	\N	https://g-place.pstatic.net/assets/shared/images/menu_icon_noimg_cafe.png
607	149	5,100원	카페모카	\N	https://g-place.pstatic.net/assets/shared/images/menu_icon_noimg_cafe.png
607	150	4,500원	콜드블루	\N	https://g-place.pstatic.net/assets/shared/images/menu_icon_noimg_cafe.png
607	151	4,600원	카페라떼	\N	https://g-place.pstatic.net/assets/shared/images/menu_icon_noimg_cafe.png
607	152	4,100원	아이스 아메리카노	\N	https://g-place.pstatic.net/assets/shared/images/menu_icon_noimg_cafe.png
607	153	4,100원	아메리카노	\N	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191122_57%2F1574403966181cC4g3_JPEG%2FBZXw10sTtKEdRcR_tuORbjZ9.jpg
559	154	3,500원	싱글	\N	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231102_39%2F16989111371065KzKW_PNG%2F2C21F695-C6B8-459E-AEA6-B09A40491642.png
571	155	1,500원	아메리카노	\N	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230426_106%2F1682487563398fGim1_JPEG%2F2-2._%25BE%25C6%25B8%25DE%25B8%25AE%25C4%25AB%25B3%25EB%2528ICE%2529.jpg
492	156	3,900원	허니버터 갈릭 와플	와플	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230215_69%2F1676469921188aYxyM_JPEG%2F1676205025416.jpg
492	157	3,900원	허니버터 어니언 와플	와플	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230215_82%2F16764699455827EMA1_JPEG%2F1676205025416.jpg
492	158	4,500원	생크림 와플	와플	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230215_169%2F1676470006515epEU4_JPEG%2F1676204999954.jpg
492	159	4,400원	누텔라 와플	와플	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230215_72%2F16764700376712CBJo_JPEG%2F1676205031893.jpg
492	160	4,600원	누텔라 시나몬 와플	와플	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230215_138%2F167647005907232JhD_JPEG%2F1676205030373.jpg
492	161	6,000원	누텔라 바나나 와플	와플	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230215_24%2F1676470083642LndkH_JPEG%2F1676204998692.jpg
